Ship,Alpha,Initial_Bot_Position,Rat_Position,Baseline_Total,Baseline_Attempt_Count,Baseline_Blocked_Sensing,Baseline_Rat_Chase_Count,Baseline_Ping_Count,Rat_Not_Caught
183,0.04,"(8, 24)","(14, 6)",764,2,17,365,365,False
183,0.06,"(8, 24)","(14, 6)",536,2,17,251,251,False
183,0.08,"(8, 24)","(14, 6)",460,2,17,213,213,False
183,0.1,"(8, 24)","(14, 6)",104,2,17,35,35,False
183,0.12,"(8, 24)","(14, 6)",88,2,17,27,27,False
183,0.14,"(8, 24)","(14, 6)",556,2,17,261,261,False
183,0.16,"(8, 24)","(14, 6)",452,2,17,209,209,False
183,0.18,"(8, 24)","(14, 6)",500,2,17,233,233,False
183,0.2,"(8, 24)","(14, 6)",456,2,17,211,211,False
183,0.3,"(8, 24)","(14, 6)",88,2,17,27,27,False
183,0.4,"(8, 24)","(14, 6)",416,2,17,191,191,False
183,0.5,"(8, 24)","(14, 6)",128,2,17,47,47,False
183,0.6,"(8, 24)","(14, 6)",172,2,17,69,69,False
183,0.7,"(8, 24)","(14, 6)",172,2,17,69,69,False
183,0.8,"(8, 24)","(14, 6)",172,2,17,69,69,False
183,0.9,"(8, 24)","(14, 6)",172,2,17,69,69,False
183,1.0,"(8, 24)","(14, 6)",172,2,17,69,69,False
184,0.02,"(8, 12)","(14, 5)",248,1,8,116,116,False
184,0.04,"(8, 12)","(14, 5)",284,1,8,134,134,False
184,0.06,"(8, 12)","(14, 5)",48,1,8,16,16,False
184,0.08,"(8, 12)","(14, 5)",136,1,8,60,60,False
184,0.1,"(8, 12)","(14, 5)",132,1,8,58,58,False
184,0.12,"(8, 12)","(14, 5)",752,1,8,368,368,False
184,0.14,"(8, 12)","(14, 5)",168,1,8,76,76,False
184,0.16,"(8, 12)","(14, 5)",252,1,8,118,118,False
184,0.18,"(8, 12)","(14, 5)",132,1,8,58,58,False
184,0.2,"(8, 12)","(14, 5)",156,1,8,70,70,False
184,0.3,"(8, 12)","(14, 5)",168,1,8,76,76,False
184,0.4,"(8, 12)","(14, 5)",228,1,8,106,106,False
184,0.5,"(8, 12)","(14, 5)",228,1,8,106,106,False
184,0.6,"(8, 12)","(14, 5)",228,1,8,106,106,False
184,0.7,"(8, 12)","(14, 5)",168,1,8,76,76,False
184,0.8,"(8, 12)","(14, 5)",168,1,8,76,76,False
184,0.9,"(8, 12)","(14, 5)",168,1,8,76,76,False
184,1.0,"(8, 12)","(14, 5)",168,1,8,76,76,False
185,0.02,"(8, 23)","(14, 15)",468,2,5,229,229,False
185,0.04,"(8, 23)","(14, 15)",80,2,5,35,35,False
185,0.06,"(8, 23)","(14, 15)",80,2,5,35,35,False
185,0.08,"(8, 23)","(14, 15)",336,2,5,163,163,False
185,0.1,"(8, 23)","(14, 15)",376,2,5,183,183,False
185,0.12,"(8, 23)","(14, 15)",376,2,5,183,183,False
185,0.14,"(8, 23)","(14, 15)",412,2,5,201,201,False
185,0.16,"(8, 23)","(14, 15)",376,2,5,183,183,False
185,0.18,"(8, 23)","(14, 15)",540,2,5,265,265,False
185,0.2,"(8, 23)","(14, 15)",68,2,5,29,29,False
185,0.3,"(8, 23)","(14, 15)",516,2,5,253,253,False
185,0.4,"(8, 23)","(14, 15)",308,2,5,149,149,False
185,0.5,"(8, 23)","(14, 15)",868,2,5,429,429,False
185,0.6,"(8, 23)","(14, 15)",560,2,5,275,275,False
185,0.7,"(8, 23)","(14, 15)",484,2,5,237,237,False
185,0.8,"(8, 23)","(14, 15)",540,2,5,265,265,False
185,0.9,"(8, 23)","(14, 15)",272,2,5,131,131,False
185,1.0,"(8, 23)","(14, 15)",552,2,5,271,271,False
186,0.02,"(8, 25)","(14, 24)",66,4,11,22,22,False
186,0.04,"(8, 25)","(14, 24)",746,4,11,362,362,False
186,0.06,"(8, 25)","(14, 24)",114,4,11,46,46,False
186,0.08,"(8, 25)","(14, 24)",182,4,11,80,80,False
186,0.1,"(8, 25)","(14, 24)",214,4,11,96,96,False
186,0.12,"(8, 25)","(14, 24)",226,4,11,102,102,False
186,0.14,"(8, 25)","(14, 24)",214,4,11,96,96,False
186,0.16,"(8, 25)","(14, 24)",654,4,11,316,316,False
186,0.18,"(8, 25)","(14, 24)",226,4,11,102,102,False
186,0.2,"(8, 25)","(14, 24)",170,4,11,74,74,False
186,0.3,"(8, 25)","(14, 24)",350,4,11,164,164,False
186,0.4,"(8, 25)","(14, 24)",402,4,11,190,190,False
186,0.5,"(8, 25)","(14, 24)",818,4,11,398,398,False
186,0.6,"(8, 25)","(14, 24)",170,4,11,74,74,False
186,0.7,"(8, 25)","(14, 24)",162,4,11,70,70,False
186,0.8,"(8, 25)","(14, 24)",182,4,11,80,80,False
186,0.9,"(8, 25)","(14, 24)",214,4,11,96,96,False
186,1.0,"(8, 25)","(14, 24)",214,4,11,96,96,False
187,0.02,"(9, 2)","(14, 21)",748,2,13,361,361,False
187,0.04,"(9, 2)","(14, 21)",272,2,13,123,123,False
187,0.06,"(9, 2)","(14, 21)",216,2,13,95,95,False
187,0.08,"(9, 2)","(14, 21)",264,2,13,119,119,False
187,0.1,"(9, 2)","(14, 21)",364,2,13,169,169,False
187,0.12,"(9, 2)","(14, 21)",120,2,13,47,47,False
187,0.14,"(9, 2)","(14, 21)",216,2,13,95,95,False
187,0.16,"(9, 2)","(14, 21)",196,2,13,85,85,False
187,0.18,"(9, 2)","(14, 21)",296,2,13,135,135,False
187,0.2,"(9, 2)","(14, 21)",228,2,13,101,101,False
187,0.3,"(9, 2)","(14, 21)",224,2,13,99,99,False
187,0.4,"(9, 2)","(14, 21)",376,2,13,175,175,False
187,0.5,"(9, 2)","(14, 21)",272,2,13,123,123,False
187,0.6,"(9, 2)","(14, 21)",200,2,13,87,87,False
187,0.7,"(9, 2)","(14, 21)",200,2,13,87,87,False
187,0.8,"(9, 2)","(14, 21)",200,2,13,87,87,False
187,0.9,"(9, 2)","(14, 21)",1592,2,13,783,783,False
187,1.0,"(9, 2)","(14, 21)",488,2,13,231,231,False
188,0.02,"(8, 18)","(14, 9)",142,4,7,64,64,False
188,0.04,"(8, 18)","(14, 9)",614,4,7,300,300,False
188,0.06,"(8, 18)","(14, 9)",370,4,7,178,178,False
188,0.08,"(8, 18)","(14, 9)",514,4,7,250,250,False
188,0.1,"(8, 18)","(14, 9)",646,4,7,316,316,False
188,0.12,"(8, 18)","(14, 9)",310,4,7,148,148,False
188,0.14,"(8, 18)","(14, 9)",130,4,7,58,58,False
188,0.16,"(8, 18)","(14, 9)",118,4,7,52,52,False
188,0.18,"(8, 18)","(14, 9)",118,4,7,52,52,False
188,0.2,"(8, 18)","(14, 9)",118,4,7,52,52,False
188,0.3,"(8, 18)","(14, 9)",214,4,7,100,100,False
188,0.4,"(8, 18)","(14, 9)",222,4,7,104,104,False
188,0.5,"(8, 18)","(14, 9)",402,4,7,194,194,False
188,0.6,"(8, 18)","(14, 9)",466,4,7,226,226,False
188,0.7,"(8, 18)","(14, 9)",262,4,7,124,124,False
188,0.8,"(8, 18)","(14, 9)",318,4,7,152,152,False
188,0.9,"(8, 18)","(14, 9)",1146,4,7,566,566,False
188,1.0,"(8, 18)","(14, 9)",534,4,7,260,260,False
189,0.02,"(8, 21)","(14, 9)",654,3,19,308,308,False
189,0.04,"(8, 21)","(14, 9)",298,3,19,130,130,False
189,0.06,"(8, 21)","(14, 9)",314,3,19,138,138,False
189,0.08,"(8, 21)","(14, 9)",250,3,19,106,106,False
189,0.1,"(8, 21)","(14, 9)",118,3,19,40,40,False
189,0.12,"(8, 21)","(14, 9)",106,3,19,34,34,False
189,0.14,"(8, 21)","(14, 9)",106,3,19,34,34,False
189,0.16,"(8, 21)","(14, 9)",118,3,19,40,40,False
189,0.18,"(8, 21)","(14, 9)",118,3,19,40,40,False
189,0.2,"(8, 21)","(14, 9)",550,3,19,256,256,False
189,0.3,"(8, 21)","(14, 9)",554,3,19,258,258,False
189,0.4,"(8, 21)","(14, 9)",614,3,19,288,288,False
189,0.5,"(8, 21)","(14, 9)",418,3,19,190,190,False
189,0.6,"(8, 21)","(14, 9)",234,3,19,98,98,False
189,0.7,"(8, 21)","(14, 9)",394,3,19,178,178,False
189,0.8,"(8, 21)","(14, 9)",566,3,19,264,264,False
189,0.9,"(8, 21)","(14, 9)",342,3,19,152,152,False
189,1.0,"(8, 21)","(14, 9)",342,3,19,152,152,False
190,0.02,"(9, 2)","(15, 1)",192,3,10,86,86,False
190,0.04,"(9, 2)","(15, 1)",480,3,10,230,230,False
190,0.06,"(9, 2)","(15, 1)",200,3,10,90,90,False
190,0.08,"(9, 2)","(15, 1)",140,3,10,60,60,False
190,0.1,"(9, 2)","(15, 1)",192,3,10,86,86,False
190,0.12,"(9, 2)","(15, 1)",168,3,10,74,74,False
190,0.14,"(9, 2)","(15, 1)",368,3,10,174,174,False
190,0.16,"(9, 2)","(15, 1)",120,3,10,50,50,False
190,0.18,"(9, 2)","(15, 1)",76,3,10,28,28,False
190,0.2,"(9, 2)","(15, 1)",412,3,10,196,196,False
190,0.3,"(9, 2)","(15, 1)",84,3,10,32,32,False
190,0.4,"(9, 2)","(15, 1)",108,3,10,44,44,False
190,0.5,"(9, 2)","(15, 1)",108,3,10,44,44,False
190,0.6,"(9, 2)","(15, 1)",108,3,10,44,44,False
190,0.7,"(9, 2)","(15, 1)",664,3,10,322,322,False
190,0.8,"(9, 2)","(15, 1)",212,3,10,96,96,False
190,0.9,"(9, 2)","(15, 1)",212,3,10,96,96,False
190,1.0,"(9, 2)","(15, 1)",212,3,10,96,96,False
191,0.02,"(8, 16)","(14, 14)",38,1,9,10,10,False
191,0.04,"(8, 16)","(14, 14)",130,1,9,56,56,False
191,0.06,"(8, 16)","(14, 14)",182,1,9,82,82,False
191,0.08,"(8, 16)","(14, 14)",158,1,9,70,70,False
191,0.1,"(8, 16)","(14, 14)",134,1,9,58,58,False
191,0.12,"(8, 16)","(14, 14)",114,1,9,48,48,False
191,0.14,"(8, 16)","(14, 14)",126,1,9,54,54,False
191,0.16,"(8, 16)","(14, 14)",326,1,9,154,154,False
191,0.18,"(8, 16)","(14, 14)",114,1,9,48,48,False
191,0.2,"(8, 16)","(14, 14)",134,1,9,58,58,False
191,0.3,"(8, 16)","(14, 14)",46,1,9,14,14,False
191,0.4,"(8, 16)","(14, 14)",218,1,9,100,100,False
191,0.5,"(8, 16)","(14, 14)",162,1,9,72,72,False
191,0.6,"(8, 16)","(14, 14)",42,1,9,12,12,False
191,0.7,"(8, 16)","(14, 14)",42,1,9,12,12,False
191,0.8,"(8, 16)","(14, 14)",42,1,9,12,12,False
191,0.9,"(8, 16)","(14, 14)",42,1,9,12,12,False
191,1.0,"(8, 16)","(14, 14)",42,1,9,12,12,False
192,0.02,"(8, 12)","(14, 1)",252,1,4,122,122,False
192,0.04,"(8, 12)","(14, 1)",236,1,4,114,114,False
192,0.06,"(8, 12)","(14, 1)",236,1,4,114,114,False
192,0.08,"(8, 12)","(14, 1)",244,1,4,118,118,False
192,0.1,"(8, 12)","(14, 1)",244,1,4,118,118,False
192,0.12,"(8, 12)","(14, 1)",244,1,4,118,118,False
192,0.14,"(8, 12)","(14, 1)",176,1,4,84,84,False
192,0.16,"(8, 12)","(14, 1)",1540,1,4,766,766,False
192,0.18,"(8, 12)","(14, 1)",244,1,4,118,118,False
192,0.2,"(8, 12)","(14, 1)",244,1,4,118,118,False
192,0.3,"(8, 12)","(14, 1)",236,1,4,114,114,False
192,0.4,"(8, 12)","(14, 1)",468,1,4,230,230,False
192,0.5,"(8, 12)","(14, 1)",404,1,4,198,198,False
192,0.6,"(8, 12)","(14, 1)",2496,1,4,1244,1244,False
192,0.7,"(8, 12)","(14, 1)",888,1,4,440,440,False
192,0.8,"(8, 12)","(14, 1)",1476,1,4,734,734,False
192,0.9,"(8, 12)","(14, 1)",480,1,4,236,236,False
192,1.0,"(8, 12)","(14, 1)",3364,1,4,1678,1678,False
193,0.02,"(8, 18)","(14, 14)",190,3,33,62,62,False
193,0.04,"(8, 18)","(14, 14)",526,3,33,230,230,False
193,0.06,"(8, 18)","(14, 14)",562,3,33,248,248,False
193,0.08,"(8, 18)","(14, 14)",390,3,33,162,162,False
193,0.1,"(8, 18)","(14, 14)",406,3,33,170,170,False
193,0.12,"(8, 18)","(14, 14)",426,3,33,180,180,False
193,0.14,"(8, 18)","(14, 14)",294,3,33,114,114,False
193,0.16,"(8, 18)","(14, 14)",398,3,33,166,166,False
193,0.18,"(8, 18)","(14, 14)",214,3,33,74,74,False
193,0.2,"(8, 18)","(14, 14)",294,3,33,114,114,False
193,0.3,"(8, 18)","(14, 14)",454,3,33,194,194,False
193,0.4,"(8, 18)","(14, 14)",494,3,33,214,214,False
193,0.5,"(8, 18)","(14, 14)",926,3,33,430,430,False
193,0.6,"(8, 18)","(14, 14)",254,3,33,94,94,False
193,0.7,"(8, 18)","(14, 14)",294,3,33,114,114,False
193,0.8,"(8, 18)","(14, 14)",678,3,33,306,306,False
193,0.9,"(8, 18)","(14, 14)",258,3,33,96,96,False
193,1.0,"(8, 18)","(14, 14)",258,3,33,96,96,False
194,0.02,"(8, 21)","(14, 6)",550,2,14,261,261,False
194,0.04,"(8, 21)","(14, 6)",270,2,14,121,121,False
194,0.06,"(8, 21)","(14, 6)",270,2,14,121,121,False
194,0.08,"(8, 21)","(14, 6)",522,2,14,247,247,False
194,0.1,"(8, 21)","(14, 6)",186,2,14,79,79,False
194,0.12,"(8, 21)","(14, 6)",182,2,14,77,77,False
194,0.14,"(8, 21)","(14, 6)",210,2,14,91,91,False
194,0.16,"(8, 21)","(14, 6)",854,2,14,413,413,False
194,0.18,"(8, 21)","(14, 6)",186,2,14,79,79,False
194,0.2,"(8, 21)","(14, 6)",186,2,14,79,79,False
194,0.3,"(8, 21)","(14, 6)",226,2,14,99,99,False
194,0.4,"(8, 21)","(14, 6)",222,2,14,97,97,False
194,0.5,"(8, 21)","(14, 6)",598,2,14,285,285,False
194,0.6,"(8, 21)","(14, 6)",566,2,14,269,269,False
194,0.7,"(8, 21)","(14, 6)",222,2,14,97,97,False
194,0.8,"(8, 21)","(14, 6)",222,2,14,97,97,False
194,0.9,"(8, 21)","(14, 6)",1102,2,14,537,537,False
194,1.0,"(8, 21)","(14, 6)",226,2,14,99,99,False
195,0.02,"(9, 7)","(14, 25)",1204,1,9,593,593,False
195,0.04,"(9, 7)","(14, 25)",364,1,9,173,173,False
195,0.06,"(9, 7)","(14, 25)",440,1,9,211,211,False
195,0.08,"(9, 7)","(14, 25)",164,1,9,73,73,False
195,0.1,"(9, 7)","(14, 25)",164,1,9,73,73,False
195,0.12,"(9, 7)","(14, 25)",192,1,9,87,87,False
195,0.14,"(9, 7)","(14, 25)",152,1,9,67,67,False
195,0.16,"(9, 7)","(14, 25)",164,1,9,73,73,False
195,0.18,"(9, 7)","(14, 25)",396,1,9,189,189,False
195,0.2,"(9, 7)","(14, 25)",560,1,9,271,271,False
195,0.3,"(9, 7)","(14, 25)",164,1,9,73,73,False
195,0.4,"(9, 7)","(14, 25)",164,1,9,73,73,False
195,0.5,"(9, 7)","(14, 25)",164,1,9,73,73,False
195,0.6,"(9, 7)","(14, 25)",280,1,9,131,131,False
195,0.7,"(9, 7)","(14, 25)",284,1,9,133,133,False
195,0.8,"(9, 7)","(14, 25)",368,1,9,175,175,False
195,0.9,"(9, 7)","(14, 25)",400,1,9,191,191,False
195,1.0,"(9, 7)","(14, 25)",264,1,9,123,123,False
196,0.02,"(8, 18)","(14, 6)",90,3,7,38,38,False
196,0.04,"(8, 18)","(14, 6)",270,3,7,128,128,False
196,0.06,"(8, 18)","(14, 6)",458,3,7,222,222,False
196,0.08,"(8, 18)","(14, 6)",498,3,7,242,242,False
196,0.1,"(8, 18)","(14, 6)",270,3,7,128,128,False
196,0.12,"(8, 18)","(14, 6)",282,3,7,134,134,False
196,0.14,"(8, 18)","(14, 6)",278,3,7,132,132,False
196,0.16,"(8, 18)","(14, 6)",450,3,7,218,218,False
196,0.18,"(8, 18)","(14, 6)",134,3,7,60,60,False
196,0.2,"(8, 18)","(14, 6)",134,3,7,60,60,False
196,0.3,"(8, 18)","(14, 6)",262,3,7,124,124,False
196,0.4,"(8, 18)","(14, 6)",282,3,7,134,134,False
196,0.5,"(8, 18)","(14, 6)",166,3,7,76,76,False
196,0.6,"(8, 18)","(14, 6)",282,3,7,134,134,False
196,0.7,"(8, 18)","(14, 6)",186,3,7,86,86,False
196,0.8,"(8, 18)","(14, 6)",458,3,7,222,222,False
196,0.9,"(8, 18)","(14, 6)",506,3,7,246,246,False
196,1.0,"(8, 18)","(14, 6)",486,3,7,236,236,False
197,0.02,"(8, 26)","(14, 19)",368,1,12,172,172,False
197,0.04,"(8, 26)","(14, 19)",400,1,12,188,188,False
197,0.06,"(8, 26)","(14, 19)",232,1,12,104,104,False
197,0.08,"(8, 26)","(14, 19)",460,1,12,218,218,False
197,0.1,"(8, 26)","(14, 19)",248,1,12,112,112,False
197,0.12,"(8, 26)","(14, 19)",760,1,12,368,368,False
197,0.14,"(8, 26)","(14, 19)",572,1,12,274,274,False
197,0.16,"(8, 26)","(14, 19)",552,1,12,264,264,False
197,0.18,"(8, 26)","(14, 19)",416,1,12,196,196,False
197,0.2,"(8, 26)","(14, 19)",116,1,12,46,46,False
197,0.3,"(8, 26)","(14, 19)",136,1,12,56,56,False
197,0.4,"(8, 26)","(14, 19)",516,1,12,246,246,False
197,0.5,"(8, 26)","(14, 19)",548,1,12,262,262,False
197,0.6,"(8, 26)","(14, 19)",1084,1,12,530,530,False
197,0.7,"(8, 26)","(14, 19)",488,1,12,232,232,False
197,0.8,"(8, 26)","(14, 19)",740,1,12,358,358,False
197,0.9,"(8, 26)","(14, 19)",420,1,12,198,198,False
197,1.0,"(8, 26)","(14, 19)",420,1,12,198,198,False
198,0.02,"(8, 11)","(13, 27)",236,1,9,109,109,False
198,0.04,"(8, 11)","(13, 27)",232,1,9,107,107,False
198,0.06,"(8, 11)","(13, 27)",176,1,9,79,79,False
198,0.08,"(8, 11)","(13, 27)",168,1,9,75,75,False
198,0.1,"(8, 11)","(13, 27)",180,1,9,81,81,False
198,0.12,"(8, 11)","(13, 27)",160,1,9,71,71,False
198,0.14,"(8, 11)","(13, 27)",168,1,9,75,75,False
198,0.16,"(8, 11)","(13, 27)",180,1,9,81,81,False
198,0.18,"(8, 11)","(13, 27)",400,1,9,191,191,False
198,0.2,"(8, 11)","(13, 27)",380,1,9,181,181,False
198,0.3,"(8, 11)","(13, 27)",240,1,9,111,111,False
198,0.4,"(8, 11)","(13, 27)",216,1,9,99,99,False
198,0.5,"(8, 11)","(13, 27)",216,1,9,99,99,False
198,0.6,"(8, 11)","(13, 27)",912,1,9,447,447,False
198,0.7,"(8, 11)","(13, 27)",1020,1,9,501,501,False
198,0.8,"(8, 11)","(13, 27)",332,1,9,157,157,False
198,0.9,"(8, 11)","(13, 27)",332,1,9,157,157,False
198,1.0,"(8, 11)","(13, 27)",280,1,9,131,131,False
199,0.02,"(9, 1)","(14, 23)",900,3,9,441,441,False
199,0.04,"(9, 1)","(14, 23)",400,3,9,191,191,False
199,0.06,"(9, 1)","(14, 23)",392,3,9,187,187,False
199,0.08,"(9, 1)","(14, 23)",944,3,9,463,463,False
199,0.1,"(9, 1)","(14, 23)",336,3,9,159,159,False
199,0.12,"(9, 1)","(14, 23)",728,3,9,355,355,False
199,0.14,"(9, 1)","(14, 23)",540,3,9,261,261,False
199,0.16,"(9, 1)","(14, 23)",560,3,9,271,271,False
199,0.18,"(9, 1)","(14, 23)",524,3,9,253,253,False
199,0.2,"(9, 1)","(14, 23)",408,3,9,195,195,False
199,0.3,"(9, 1)","(14, 23)",376,3,9,179,179,False
199,0.4,"(9, 1)","(14, 23)",132,3,9,57,57,False
199,0.5,"(9, 1)","(14, 23)",112,3,9,47,47,False
199,0.6,"(9, 1)","(14, 23)",112,3,9,47,47,False
199,0.7,"(9, 1)","(14, 23)",112,3,9,47,47,False
199,0.8,"(9, 1)","(14, 23)",116,3,9,49,49,False
199,0.9,"(9, 1)","(14, 23)",116,3,9,49,49,False
199,1.0,"(9, 1)","(14, 23)",116,3,9,49,49,False
