Ship,Alpha,Initial_Bot_Position,Rat_Position,Baseline_Total,Baseline_Attempt_Count,Baseline_Blocked_Sensing,Baseline_Rat_Chase_Count,Baseline_Ping_Count
0,0.02,"(3, 25)","(5, 16)",1269,1,12,628,628
0,0.04,"(3, 25)","(5, 16)",397,1,12,192,192
0,0.06,"(3, 25)","(5, 16)",1513,1,12,750,750
0,0.08,"(3, 25)","(5, 16)",365,1,12,176,176
0,0.1,"(3, 25)","(5, 16)",749,1,12,368,368
0,0.12,"(3, 25)","(5, 16)",357,1,12,172,172
0,0.14,"(3, 25)","(5, 16)",909,1,12,448,448
0,0.16,"(3, 25)","(5, 16)",913,1,12,450,450
0,0.18,"(3, 25)","(5, 16)",1097,1,12,542,542
0,0.2,"(3, 25)","(5, 16)",1097,1,12,542,542
0,0.3,"(3, 25)","(5, 16)",929,1,12,458,458
0,0.4,"(3, 25)","(5, 16)",953,1,12,470,470
0,0.5,"(3, 25)","(5, 16)",929,1,12,458,458
0,0.6,"(3, 25)","(5, 16)",929,1,12,458,458
0,0.7,"(3, 25)","(5, 16)",941,1,12,464,464
0,0.8,"(3, 25)","(5, 16)",941,1,12,464,464
0,0.9,"(3, 25)","(5, 16)",1009,1,12,498,498
0,1.0,"(3, 25)","(5, 16)",1009,1,12,498,498
1,0.02,"(3, 19)","(5, 20)",2590,1,19,1285,1285
1,0.04,"(3, 19)","(5, 20)",62,1,19,21,21
1,0.06,"(3, 19)","(5, 20)",54,1,19,17,17
1,0.08,"(3, 19)","(5, 20)",5650,1,19,2815,2815
1,0.1,"(3, 19)","(5, 20)",126,1,19,53,53
1,0.12,"(3, 19)","(5, 20)",46,1,19,13,13
1,0.14,"(3, 19)","(5, 20)",46,1,19,13,13
1,0.16,"(3, 19)","(5, 20)",46,1,19,13,13
1,0.18,"(3, 19)","(5, 20)",46,1,19,13,13
1,0.2,"(3, 19)","(5, 20)",46,1,19,13,13
1,0.3,"(3, 19)","(5, 20)",46,1,19,13,13
1,0.4,"(3, 19)","(5, 20)",186,1,19,83,83
1,0.5,"(3, 19)","(5, 20)",222,1,19,101,101
1,0.6,"(3, 19)","(5, 20)",150,1,19,65,65
1,0.7,"(3, 19)","(5, 20)",94,1,19,37,37
1,0.8,"(3, 19)","(5, 20)",58,1,19,19,19
1,0.9,"(3, 19)","(5, 20)",54,1,19,17,17
1,1.0,"(3, 19)","(5, 20)",54,1,19,17,17
2,0.02,"(3, 22)","(5, 22)",198,1,5,96,96
2,0.04,"(3, 22)","(5, 22)",30,1,5,12,12
2,0.06,"(3, 22)","(5, 22)",34,1,5,14,14
2,0.08,"(3, 22)","(5, 22)",62,1,5,28,28
2,0.1,"(3, 22)","(5, 22)",62,1,5,28,28
2,0.12,"(3, 22)","(5, 22)",826,1,5,410,410
2,0.14,"(3, 22)","(5, 22)",1386,1,5,690,690
2,0.16,"(3, 22)","(5, 22)",6246,1,5,3120,3120
2,0.18,"(3, 22)","(5, 22)",6258,1,5,3126,3126
2,0.2,"(3, 22)","(5, 22)",7230,1,5,3612,3612
2,0.3,"(3, 22)","(5, 22)",1562,1,5,778,778
2,0.4,"(3, 22)","(5, 22)",6838,1,5,3416,3416
2,0.5,"(3, 22)","(5, 22)",6838,1,5,3416,3416
2,0.6,"(3, 22)","(5, 22)",6838,1,5,3416,3416
2,0.7,"(3, 22)","(5, 22)",6838,1,5,3416,3416
2,0.8,"(3, 22)","(5, 22)",6838,1,5,3416,3416
2,0.9,"(3, 22)","(5, 22)",6838,1,5,3416,3416
2,1.0,"(3, 22)","(5, 22)",50,1,5,22,22
3,0.02,"(3, 21)","(5, 21)",214,3,27,92,92
3,0.04,"(3, 21)","(5, 21)",214,3,27,92,92
3,0.06,"(3, 21)","(5, 21)",214,3,27,92,92
3,0.08,"(3, 21)","(5, 21)",230,3,27,100,100
3,0.1,"(3, 21)","(5, 21)",526,3,27,248,248
3,0.12,"(3, 21)","(5, 21)",530,3,27,250,250
3,0.14,"(3, 21)","(5, 21)",530,3,27,250,250
3,0.16,"(3, 21)","(5, 21)",742,3,27,356,356
3,0.18,"(3, 21)","(5, 21)",1082,3,27,526,526
3,0.2,"(3, 21)","(5, 21)",1082,3,27,526,526
3,0.3,"(3, 21)","(5, 21)",5478,3,27,2724,2724
3,0.4,"(3, 21)","(5, 21)",5474,3,27,2722,2722
3,0.5,"(3, 21)","(5, 21)",5478,3,27,2724,2724
3,0.6,"(3, 21)","(5, 21)",5466,3,27,2718,2718
3,0.7,"(3, 21)","(5, 21)",5466,3,27,2718,2718
3,0.8,"(3, 21)","(5, 21)",5466,3,27,2718,2718
3,0.9,"(3, 21)","(5, 21)",5466,3,27,2718,2718
3,1.0,"(3, 21)","(5, 21)",24170,3,27,12070,12070
4,0.02,"(3, 15)","(5, 17)",461,2,21,219,219
4,0.04,"(3, 15)","(5, 17)",1717,2,21,847,847
4,0.06,"(3, 15)","(5, 17)",7073,2,21,3525,3525
4,0.08,"(3, 15)","(5, 17)",7857,2,21,3917,3917
4,0.1,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.12,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.14,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.16,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.18,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.2,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.3,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.4,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.5,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.6,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.7,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.8,"(3, 15)","(5, 17)",41,2,21,9,9
4,0.9,"(3, 15)","(5, 17)",41,2,21,9,9
4,1.0,"(3, 15)","(5, 17)",49,2,21,13,13
5,0.02,"(3, 20)","(5, 14)",262,1,21,120,120
5,0.04,"(3, 20)","(5, 14)",222,1,21,100,100
5,0.06,"(3, 20)","(5, 14)",202,1,21,90,90
5,0.08,"(3, 20)","(5, 14)",206,1,21,92,92
5,0.1,"(3, 20)","(5, 14)",118,1,21,48,48
5,0.12,"(3, 20)","(5, 14)",138,1,21,58,58
5,0.14,"(3, 20)","(5, 14)",58,1,21,18,18
5,0.16,"(3, 20)","(5, 14)",338,1,21,158,158
5,0.18,"(3, 20)","(5, 14)",338,1,21,158,158
5,0.2,"(3, 20)","(5, 14)",14210,1,21,7094,7094
5,0.3,"(3, 20)","(5, 14)",82,1,21,30,30
5,0.4,"(3, 20)","(5, 14)",14254,1,21,7116,7116
5,0.5,"(3, 20)","(5, 14)",14254,1,21,7116,7116
5,0.6,"(3, 20)","(5, 14)",14254,1,21,7116,7116
5,0.7,"(3, 20)","(5, 14)",14254,1,21,7116,7116
5,0.8,"(3, 20)","(5, 14)",14246,1,21,7112,7112
5,0.9,"(3, 20)","(5, 14)",14246,1,21,7112,7112
5,1.0,"(3, 20)","(5, 14)",14246,1,21,7112,7112
6,0.02,"(3, 22)","(5, 17)",552,2,4,273,273
6,0.04,"(3, 22)","(5, 17)",112,2,4,53,53
6,0.06,"(3, 22)","(5, 17)",260,2,4,127,127
6,0.08,"(3, 22)","(5, 17)",912,2,4,453,453
6,0.1,"(3, 22)","(5, 17)",284,2,4,139,139
6,0.12,"(3, 22)","(5, 17)",384,2,4,189,189
6,0.14,"(3, 22)","(5, 17)",492,2,4,243,243
6,0.16,"(3, 22)","(5, 17)",380,2,4,187,187
6,0.18,"(3, 22)","(5, 17)",380,2,4,187,187
6,0.2,"(3, 22)","(5, 17)",1412,2,4,703,703
6,0.3,"(3, 22)","(5, 17)",8608,2,4,4301,4301
6,0.4,"(3, 22)","(5, 17)",44,2,4,19,19
6,0.5,"(3, 22)","(5, 17)",44,2,4,19,19
6,0.6,"(3, 22)","(5, 17)",44,2,4,19,19
6,0.7,"(3, 22)","(5, 17)",112,2,4,53,53
6,0.8,"(3, 22)","(5, 17)",112,2,4,53,53
6,0.9,"(3, 22)","(5, 17)",112,2,4,53,53
6,1.0,"(3, 22)","(5, 17)",112,2,4,53,53
7,0.02,"(3, 25)","(5, 24)",12643,2,5,6318,6318
7,0.04,"(3, 25)","(5, 24)",59,2,5,26,26
7,0.06,"(3, 25)","(5, 24)",63,2,5,28,28
7,0.08,"(3, 25)","(5, 24)",199,2,5,96,96
7,0.1,"(3, 25)","(5, 24)",63,2,5,28,28
7,0.12,"(3, 25)","(5, 24)",407,2,5,200,200
7,0.14,"(3, 25)","(5, 24)",443,2,5,218,218
7,0.16,"(3, 25)","(5, 24)",23,2,5,8,8
7,0.18,"(3, 25)","(5, 24)",23,2,5,8,8
7,0.2,"(3, 25)","(5, 24)",23,2,5,8,8
7,0.3,"(3, 25)","(5, 24)",27,2,5,10,10
7,0.4,"(3, 25)","(5, 24)",8523,2,5,4258,4258
7,0.5,"(3, 25)","(5, 24)",8435,2,5,4214,4214
7,0.6,"(3, 25)","(5, 24)",8435,2,5,4214,4214
7,0.7,"(3, 25)","(5, 24)",33715,2,5,16854,16854
7,0.8,"(3, 25)","(5, 24)",67,2,5,30,30
7,0.9,"(3, 25)","(5, 24)",67,2,5,30,30
7,1.0,"(3, 25)","(5, 24)",67,2,5,30,30
8,0.02,"(3, 27)","(5, 25)",783,0,21,381,381
8,0.04,"(3, 27)","(5, 25)",8399,0,21,4189,4189
8,0.06,"(3, 27)","(5, 25)",247,0,21,113,113
8,0.08,"(3, 27)","(5, 25)",2583,0,21,1281,1281
8,0.1,"(3, 27)","(5, 25)",739,0,21,359,359
8,0.12,"(3, 27)","(5, 25)",43,0,21,11,11
8,0.14,"(3, 27)","(5, 25)",43,0,21,11,11
8,0.16,"(3, 27)","(5, 25)",43,0,21,11,11
8,0.18,"(3, 27)","(5, 25)",43,0,21,11,11
8,0.2,"(3, 27)","(5, 25)",43,0,21,11,11
8,0.3,"(3, 27)","(5, 25)",79,0,21,29,29
8,0.4,"(3, 27)","(5, 25)",79,0,21,29,29
8,0.5,"(3, 27)","(5, 25)",79,0,21,29,29
8,0.6,"(3, 27)","(5, 25)",1159,0,21,569,569
8,0.7,"(3, 27)","(5, 25)",1159,0,21,569,569
8,0.8,"(3, 27)","(5, 25)",1159,0,21,569,569
8,0.9,"(3, 27)","(5, 25)",1159,0,21,569,569
8,1.0,"(3, 27)","(5, 25)",231,0,21,105,105
9,0.02,"(3, 24)","(5, 26)",127,1,24,51,51
9,0.04,"(3, 24)","(5, 26)",127,1,24,51,51
9,0.06,"(3, 24)","(5, 26)",127,1,24,51,51
9,0.08,"(3, 24)","(5, 26)",87,1,24,31,31
9,0.1,"(3, 24)","(5, 26)",123,1,24,49,49
9,0.12,"(3, 24)","(5, 26)",83,1,24,29,29
9,0.14,"(3, 24)","(5, 26)",83,1,24,29,29
9,0.16,"(3, 24)","(5, 26)",91,1,24,33,33
9,0.18,"(3, 24)","(5, 26)",91,1,24,33,33
9,0.2,"(3, 24)","(5, 26)",91,1,24,33,33
9,0.3,"(3, 24)","(5, 26)",43,1,24,9,9
9,0.4,"(3, 24)","(5, 26)",119,1,24,47,47
9,0.5,"(3, 24)","(5, 26)",119,1,24,47,47
9,0.6,"(3, 24)","(5, 26)",119,1,24,47,47
9,0.7,"(3, 24)","(5, 26)",119,1,24,47,47
9,0.8,"(3, 24)","(5, 26)",119,1,24,47,47
9,0.9,"(3, 24)","(5, 26)",119,1,24,47,47
9,1.0,"(3, 24)","(5, 26)",119,1,24,47,47
10,0.02,"(3, 20)","(5, 13)",412,1,13,199,199
10,0.04,"(3, 20)","(5, 13)",1300,1,13,643,643
10,0.06,"(3, 20)","(5, 13)",388,1,13,187,187
10,0.08,"(3, 20)","(5, 13)",340,1,13,163,163
10,0.1,"(3, 20)","(5, 13)",116,1,13,51,51
10,0.12,"(3, 20)","(5, 13)",100,1,13,43,43
10,0.14,"(3, 20)","(5, 13)",100,1,13,43,43
10,0.16,"(3, 20)","(5, 13)",100,1,13,43,43
10,0.18,"(3, 20)","(5, 13)",92,1,13,39,39
10,0.2,"(3, 20)","(5, 13)",92,1,13,39,39
10,0.3,"(3, 20)","(5, 13)",468,1,13,227,227
10,0.4,"(3, 20)","(5, 13)",476,1,13,231,231
10,0.5,"(3, 20)","(5, 13)",476,1,13,231,231
10,0.6,"(3, 20)","(5, 13)",480,1,13,233,233
10,0.7,"(3, 20)","(5, 13)",476,1,13,231,231
10,0.8,"(3, 20)","(5, 13)",476,1,13,231,231
10,0.9,"(3, 20)","(5, 13)",476,1,13,231,231
10,1.0,"(3, 20)","(5, 13)",476,1,13,231,231
11,0.02,"(3, 27)","(5, 20)",214,2,26,93,93
11,0.04,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.06,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.08,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.1,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.12,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.14,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.16,"(3, 27)","(5, 20)",50,2,26,11,11
11,0.18,"(3, 27)","(5, 20)",70,2,26,21,21
11,0.2,"(3, 27)","(5, 20)",70,2,26,21,21
11,0.3,"(3, 27)","(5, 20)",246,2,26,109,109
11,0.4,"(3, 27)","(5, 20)",246,2,26,109,109
11,0.5,"(3, 27)","(5, 20)",246,2,26,109,109
11,0.6,"(3, 27)","(5, 20)",246,2,26,109,109
11,0.7,"(3, 27)","(5, 20)",246,2,26,109,109
11,0.8,"(3, 27)","(5, 20)",246,2,26,109,109
11,0.9,"(3, 27)","(5, 20)",246,2,26,109,109
11,1.0,"(3, 27)","(5, 20)",250,2,26,111,111
12,0.02,"(3, 21)","(5, 21)",1235,0,5,615,615
12,0.04,"(3, 21)","(5, 21)",71,0,5,33,33
12,0.06,"(3, 21)","(5, 21)",167,0,5,81,81
12,0.08,"(3, 21)","(5, 21)",155,0,5,75,75
12,0.1,"(3, 21)","(5, 21)",43,0,5,19,19
12,0.12,"(3, 21)","(5, 21)",43,0,5,19,19
12,0.14,"(3, 21)","(5, 21)",19,0,5,7,7
12,0.16,"(3, 21)","(5, 21)",19,0,5,7,7
12,0.18,"(3, 21)","(5, 21)",19,0,5,7,7
12,0.2,"(3, 21)","(5, 21)",19,0,5,7,7
12,0.3,"(3, 21)","(5, 21)",363,0,5,179,179
12,0.4,"(3, 21)","(5, 21)",2015,0,5,1005,1005
12,0.5,"(3, 21)","(5, 21)",39,0,5,17,17
12,0.6,"(3, 21)","(5, 21)",39,0,5,17,17
12,0.7,"(3, 21)","(5, 21)",39,0,5,17,17
12,0.8,"(3, 21)","(5, 21)",39,0,5,17,17
12,0.9,"(3, 21)","(5, 21)",39,0,5,17,17
12,1.0,"(3, 21)","(5, 21)",39,0,5,17,17
13,0.02,"(4, 2)","(5, 26)",1604,1,21,791,791
13,0.04,"(4, 2)","(5, 26)",1220,1,21,599,599
13,0.06,"(4, 2)","(5, 26)",1460,1,21,719,719
13,0.08,"(4, 2)","(5, 26)",1824,1,21,901,901
13,0.1,"(4, 2)","(5, 26)",812,1,21,395,395
13,0.12,"(4, 2)","(5, 26)",696,1,21,337,337
13,0.14,"(4, 2)","(5, 26)",1944,1,21,961,961
13,0.16,"(4, 2)","(5, 26)",1944,1,21,961,961
13,0.18,"(4, 2)","(5, 26)",7936,1,21,3957,3957
13,0.2,"(4, 2)","(5, 26)",8848,1,21,4413,4413
13,0.3,"(4, 2)","(5, 26)",840,1,21,409,409
13,0.4,"(4, 2)","(5, 26)",1312,1,21,645,645
13,0.5,"(4, 2)","(5, 26)",1360,1,21,669,669
13,0.6,"(4, 2)","(5, 26)",1360,1,21,669,669
13,0.7,"(4, 2)","(5, 26)",1344,1,21,661,661
13,0.8,"(4, 2)","(5, 26)",1344,1,21,661,661
13,0.9,"(4, 2)","(5, 26)",1344,1,21,661,661
13,1.0,"(4, 2)","(5, 26)",1344,1,21,661,661
14,0.02,"(3, 20)","(5, 24)",106,2,12,46,46
14,0.04,"(3, 20)","(5, 24)",122,2,12,54,54
14,0.06,"(3, 20)","(5, 24)",110,2,12,48,48
14,0.08,"(3, 20)","(5, 24)",86,2,12,36,36
14,0.1,"(3, 20)","(5, 24)",78,2,12,32,32
14,0.12,"(3, 20)","(5, 24)",78,2,12,32,32
14,0.14,"(3, 20)","(5, 24)",194,2,12,90,90
14,0.16,"(3, 20)","(5, 24)",194,2,12,90,90
14,0.18,"(3, 20)","(5, 24)",194,2,12,90,90
14,0.2,"(3, 20)","(5, 24)",194,2,12,90,90
14,0.3,"(3, 20)","(5, 24)",254,2,12,120,120
14,0.4,"(3, 20)","(5, 24)",250,2,12,118,118
14,0.5,"(3, 20)","(5, 24)",250,2,12,118,118
14,0.6,"(3, 20)","(5, 24)",250,2,12,118,118
14,0.7,"(3, 20)","(5, 24)",250,2,12,118,118
14,0.8,"(3, 20)","(5, 24)",250,2,12,118,118
14,0.9,"(3, 20)","(5, 24)",218,2,12,102,102
14,1.0,"(3, 20)","(5, 24)",218,2,12,102,102
15,0.02,"(4, 4)","(5, 23)",741,2,25,357,357
15,0.04,"(4, 4)","(5, 23)",7685,2,25,3829,3829
15,0.06,"(4, 4)","(5, 23)",1245,2,25,609,609
15,0.08,"(4, 4)","(5, 23)",245,2,25,109,109
15,0.1,"(4, 4)","(5, 23)",181,2,25,77,77
15,0.12,"(4, 4)","(5, 23)",185,2,25,79,79
15,0.14,"(4, 4)","(5, 23)",7733,2,25,3853,3853
15,0.16,"(4, 4)","(5, 23)",241,2,25,107,107
15,0.18,"(4, 4)","(5, 23)",237,2,25,105,105
15,0.2,"(4, 4)","(5, 23)",181,2,25,77,77
15,0.3,"(4, 4)","(5, 23)",8173,2,25,4073,4073
15,0.4,"(4, 4)","(5, 23)",8321,2,25,4147,4147
15,0.5,"(4, 4)","(5, 23)",8357,2,25,4165,4165
15,0.6,"(4, 4)","(5, 23)",16869,2,25,8421,8421
15,0.7,"(4, 4)","(5, 23)",16869,2,25,8421,8421
15,0.8,"(4, 4)","(5, 23)",16869,2,25,8421,8421
15,0.9,"(4, 4)","(5, 23)",16869,2,25,8421,8421
15,1.0,"(4, 4)","(5, 23)",16869,2,25,8421,8421
16,0.02,"(4, 2)","(6, 1)",142,1,19,61,61
16,0.04,"(4, 2)","(6, 1)",142,1,19,61,61
16,0.06,"(4, 2)","(6, 1)",142,1,19,61,61
16,0.08,"(4, 2)","(6, 1)",142,1,19,61,61
16,0.1,"(4, 2)","(6, 1)",142,1,19,61,61
16,0.12,"(4, 2)","(6, 1)",786,1,19,383,383
16,0.14,"(4, 2)","(6, 1)",2290,1,19,1135,1135
16,0.16,"(4, 2)","(6, 1)",470,1,19,225,225
16,0.18,"(4, 2)","(6, 1)",470,1,19,225,225
16,0.2,"(4, 2)","(6, 1)",470,1,19,225,225
16,0.3,"(4, 2)","(6, 1)",54,1,19,17,17
16,0.4,"(4, 2)","(6, 1)",54,1,19,17,17
16,0.5,"(4, 2)","(6, 1)",54,1,19,17,17
16,0.6,"(4, 2)","(6, 1)",54,1,19,17,17
16,0.7,"(4, 2)","(6, 1)",54,1,19,17,17
16,0.8,"(4, 2)","(6, 1)",54,1,19,17,17
16,0.9,"(4, 2)","(6, 1)",54,1,19,17,17
16,1.0,"(4, 2)","(6, 1)",54,1,19,17,17
17,0.02,"(3, 26)","(5, 23)",42,2,18,11,11
17,0.04,"(3, 26)","(5, 23)",178,2,18,79,79
17,0.06,"(3, 26)","(5, 23)",42,2,18,11,11
17,0.08,"(3, 26)","(5, 23)",230,2,18,105,105
17,0.1,"(3, 26)","(5, 23)",230,2,18,105,105
17,0.12,"(3, 26)","(5, 23)",234,2,18,107,107
17,0.14,"(3, 26)","(5, 23)",230,2,18,105,105
17,0.16,"(3, 26)","(5, 23)",230,2,18,105,105
17,0.18,"(3, 26)","(5, 23)",482,2,18,231,231
17,0.2,"(3, 26)","(5, 23)",1286,2,18,633,633
17,0.3,"(3, 26)","(5, 23)",74,2,18,27,27
17,0.4,"(3, 26)","(5, 23)",86,2,18,33,33
17,0.5,"(3, 26)","(5, 23)",86,2,18,33,33
17,0.6,"(3, 26)","(5, 23)",86,2,18,33,33
17,0.7,"(3, 26)","(5, 23)",86,2,18,33,33
17,0.8,"(3, 26)","(5, 23)",510,2,18,245,245
17,0.9,"(3, 26)","(5, 23)",510,2,18,245,245
17,1.0,"(3, 26)","(5, 23)",510,2,18,245,245
18,0.02,"(3, 22)","(6, 1)",453,1,14,219,219
18,0.04,"(3, 22)","(6, 1)",42949,1,14,21467,21467
18,0.06,"(3, 22)","(6, 1)",1529,1,14,757,757
18,0.08,"(3, 22)","(6, 1)",25397,1,14,12691,12691
18,0.1,"(3, 22)","(6, 1)",1977,1,14,981,981
18,0.12,"(3, 22)","(6, 1)",13181,1,14,6583,6583
18,0.14,"(3, 22)","(6, 1)",13193,1,14,6589,6589
18,0.16,"(3, 22)","(6, 1)",13301,1,14,6643,6643
18,0.18,"(3, 22)","(6, 1)",16973,1,14,8479,8479
18,0.2,"(3, 22)","(6, 1)",16961,1,14,8473,8473
18,0.3,"(3, 22)","(6, 1)",43009,1,14,21497,21497
18,0.4,"(3, 22)","(6, 1)",42957,1,14,21471,21471
18,0.5,"(3, 22)","(6, 1)",43065,1,14,21525,21525
18,0.6,"(3, 22)","(6, 1)",43065,1,14,21525,21525
18,0.7,"(3, 22)","(6, 1)",13269,1,14,6627,6627
18,0.8,"(3, 22)","(6, 1)",13269,1,14,6627,6627
18,0.9,"(3, 22)","(6, 1)",13269,1,14,6627,6627
18,1.0,"(3, 22)","(6, 1)",13269,1,14,6627,6627
19,0.02,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.04,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.06,"(3, 23)","(5, 18)",421,0,25,198,198
19,0.08,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.1,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.12,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.14,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.16,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.18,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.2,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.3,"(3, 23)","(5, 18)",41,0,25,8,8
19,0.4,"(3, 23)","(5, 18)",101,0,25,38,38
19,0.5,"(3, 23)","(5, 18)",101,0,25,38,38
19,0.6,"(3, 23)","(5, 18)",149,0,25,62,62
19,0.7,"(3, 23)","(5, 18)",101,0,25,38,38
19,0.8,"(3, 23)","(5, 18)",101,0,25,38,38
19,0.9,"(3, 23)","(5, 18)",101,0,25,38,38
19,1.0,"(3, 23)","(5, 18)",101,0,25,38,38
20,0.02,"(4, 3)","(5, 20)",449,0,15,217,217
20,0.04,"(4, 3)","(5, 20)",661,0,15,323,323
20,0.06,"(4, 3)","(5, 20)",765,0,15,375,375
20,0.08,"(4, 3)","(5, 20)",1589,0,15,787,787
20,0.1,"(4, 3)","(5, 20)",1265,0,15,625,625
20,0.12,"(4, 3)","(5, 20)",1265,0,15,625,625
20,0.14,"(4, 3)","(5, 20)",1325,0,15,655,655
20,0.16,"(4, 3)","(5, 20)",1325,0,15,655,655
20,0.18,"(4, 3)","(5, 20)",1481,0,15,733,733
20,0.2,"(4, 3)","(5, 20)",1509,0,15,747,747
20,0.3,"(4, 3)","(5, 20)",1293,0,15,639,639
20,0.4,"(4, 3)","(5, 20)",1621,0,15,803,803
20,0.5,"(4, 3)","(5, 20)",1545,0,15,765,765
20,0.6,"(4, 3)","(5, 20)",1545,0,15,765,765
20,0.7,"(4, 3)","(5, 20)",1437,0,15,711,711
20,0.8,"(4, 3)","(5, 20)",1441,0,15,713,713
20,0.9,"(4, 3)","(5, 20)",1441,0,15,713,713
20,1.0,"(4, 3)","(5, 20)",1441,0,15,713,713
21,0.02,"(3, 27)","(5, 18)",1242,2,22,609,609
21,0.04,"(3, 27)","(5, 18)",270,2,22,123,123
21,0.06,"(3, 27)","(5, 18)",270,2,22,123,123
21,0.08,"(3, 27)","(5, 18)",270,2,22,123,123
21,0.1,"(3, 27)","(5, 18)",6730,2,22,3353,3353
21,0.12,"(3, 27)","(5, 18)",378,2,22,177,177
21,0.14,"(3, 27)","(5, 18)",394,2,22,185,185
21,0.16,"(3, 27)","(5, 18)",450,2,22,213,213
21,0.18,"(3, 27)","(5, 18)",402,2,22,189,189
21,0.2,"(3, 27)","(5, 18)",402,2,22,189,189
21,0.3,"(3, 27)","(5, 18)",378,2,22,177,177
21,0.4,"(3, 27)","(5, 18)",378,2,22,177,177
21,0.5,"(3, 27)","(5, 18)",5826,2,22,2901,2901
21,0.6,"(3, 27)","(5, 18)",5830,2,22,2903,2903
21,0.7,"(3, 27)","(5, 18)",5830,2,22,2903,2903
21,0.8,"(3, 27)","(5, 18)",5574,2,22,2775,2775
21,0.9,"(3, 27)","(5, 18)",5574,2,22,2775,2775
21,1.0,"(3, 27)","(5, 18)",5574,2,22,2775,2775
22,0.02,"(3, 16)","(5, 11)",1284,0,6,639,639
22,0.04,"(3, 16)","(5, 11)",60,0,6,27,27
22,0.06,"(3, 16)","(5, 11)",892,0,6,443,443
22,0.08,"(3, 16)","(5, 11)",260,0,6,127,127
22,0.1,"(3, 16)","(5, 11)",8772,0,6,4383,4383
22,0.12,"(3, 16)","(5, 11)",260,0,6,127,127
22,0.14,"(3, 16)","(5, 11)",284,0,6,139,139
22,0.16,"(3, 16)","(5, 11)",1204,0,6,599,599
22,0.18,"(3, 16)","(5, 11)",7040,0,6,3517,3517
22,0.2,"(3, 16)","(5, 11)",20460,0,6,10227,10227
22,0.3,"(3, 16)","(5, 11)",268,0,6,131,131
22,0.4,"(3, 16)","(5, 11)",7016,0,6,3505,3505
22,0.5,"(3, 16)","(5, 11)",7008,0,6,3501,3501
22,0.6,"(3, 16)","(5, 11)",336,0,6,165,165
22,0.7,"(3, 16)","(5, 11)",336,0,6,165,165
22,0.8,"(3, 16)","(5, 11)",336,0,6,165,165
22,0.9,"(3, 16)","(5, 11)",336,0,6,165,165
22,1.0,"(3, 16)","(5, 11)",336,0,6,165,165
23,0.02,"(3, 19)","(5, 18)",25190,1,3,12593,12593
23,0.04,"(3, 19)","(5, 18)",1738,1,3,867,867
23,0.06,"(3, 19)","(5, 18)",50,1,3,23,23
23,0.08,"(3, 19)","(5, 18)",50,1,3,23,23
23,0.1,"(3, 19)","(5, 18)",50,1,3,23,23
23,0.12,"(3, 19)","(5, 18)",50,1,3,23,23
23,0.14,"(3, 19)","(5, 18)",24882,1,3,12439,12439
23,0.16,"(3, 19)","(5, 18)",7830,1,3,3913,3913
23,0.18,"(3, 19)","(5, 18)",1746,1,3,871,871
23,0.2,"(3, 19)","(5, 18)",54,1,3,25,25
23,0.3,"(3, 19)","(5, 18)",54,1,3,25,25
23,0.4,"(3, 19)","(5, 18)",54,1,3,25,25
23,0.5,"(3, 19)","(5, 18)",54,1,3,25,25
23,0.6,"(3, 19)","(5, 18)",42106,1,3,21051,21051
23,0.7,"(3, 19)","(5, 18)",42106,1,3,21051,21051
23,0.8,"(3, 19)","(5, 18)",42106,1,3,21051,21051
23,0.9,"(3, 19)","(5, 18)",42106,1,3,21051,21051
23,1.0,"(3, 19)","(5, 18)",42106,1,3,21051,21051
24,0.02,"(3, 22)","(5, 16)",78,3,19,28,28
24,0.04,"(3, 22)","(5, 16)",8474,3,19,4226,4226
24,0.06,"(3, 22)","(5, 16)",58,3,19,18,18
24,0.08,"(3, 22)","(5, 16)",246,3,19,112,112
24,0.1,"(3, 22)","(5, 16)",590,3,19,284,284
24,0.12,"(3, 22)","(5, 16)",1830,3,19,904,904
